ID,Postcode,Locality,State,Longitude,Latitude,Category,Type,SA3,SA3 Name,SA4,SA4 Name,Routes,Status,Lat (Google),Long (Google),SA1 CODE 2021,SA1 NAME 2021,SA2 CODE 2021,SA2 NAME 2021,SA3 CODE 2021,SA3 NAME 2021,SA4 CODE 2021,SA4 NAME 2021,RA 2016,RA 2021,RA 2021 Name,MMM 2015,MMM 2019,CED,Altitude,Charge Zone,PHN Code,PHN Name,LGA Region,LGA Code,Electorate,Electorate Rating,State Electoral Code,State Electroal Name,,,Line
20882,3533,PIER MILAN,VIC,142.6920283,-35.23730832,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.2373,142.692,21503140015,Sea Lake,215031400,Buloke,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,44.31919098,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7634,3533,SEA LAKE,VIC,142.839304,-35.384557,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.5055413,142.8526896,21503140015,Sea Lake,215031400,Buloke,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,44.31919098,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
20883,3533,STRATEN,VIC,142.5763552,-35.37975184,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.3797,142.576,21503140015,Sea Lake,215031400,Buloke,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,44.31919098,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
20884,3533,TYENNA,VIC,142.5758665,-35.32433058,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.3047,142.615,21503140015,Sea Lake,215031400,Buloke,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,65.96662903,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7635,3533,TYRRELL,VIC,142.839304,-35.384557,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.454687,142.9628175,21503140015,Sea Lake,215031400,Buloke,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,44.31919098,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7636,3533,TYRRELL DOWNS,VIC,142.839304,-35.384557,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.3215442,142.9405394,21503140015,Sea Lake,215031400,Buloke,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,44.31919098,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7637,3537,BARRAPORT,VIC,143.744455,-36.079335,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-36.0307362,143.6965895,21503140109,Quambatook,215031401,Gannawarra,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,92.01210785,V2,PHN205,Murray,Gannawarra,22250,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7638,3537,BARRAPORT WEST,VIC,143.744455,-36.079335,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-36.0175961,143.5344625,21503140109,Quambatook,215031401,Gannawarra,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,92.01210785,V2,PHN205,Murray,Gannawarra,22250,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7639,3537,BOORT,VIC,143.744455,-36.079335,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-36.1169559,143.7250526,21503140109,Quambatook,215031401,Gannawarra,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,92.01210785,V2,PHN205,Murray,Gannawarra,22250,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7640,3537,CANARY ISLAND,VIC,143.744455,-36.079335,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-36.0104707,143.8733361,21503140109,Quambatook,215031401,Gannawarra,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,92.01210785,V2,PHN205,Murray,Gannawarra,22250,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7641,3537,CATUMNAL,VIC,143.744455,-36.079335,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-36.076324,143.6183305,21503140109,Quambatook,215031401,Gannawarra,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,92.01210785,V2,PHN205,Murray,Gannawarra,22250,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7642,3537,GREDGWIN,VIC,143.744455,-36.079335,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.9728747,143.6244804,21503140109,Quambatook,215031401,Gannawarra,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,92.01210785,V2,PHN205,Murray,Gannawarra,22250,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7643,3537,LEAGHUR,VIC,143.744455,-36.079335,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.9833393,143.7948997,21503140109,Quambatook,215031401,Gannawarra,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,92.01210785,V2,PHN205,Murray,Gannawarra,22250,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7644,3537,MINMINDIE,VIC,143.744455,-36.079335,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-36.0297692,143.7462434,21503140109,Quambatook,215031401,Gannawarra,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,92.01210785,V2,PHN205,Murray,Gannawarra,22250,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7645,3537,YANDO,VIC,143.744455,-36.079335,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-36.0888202,143.8003273,21503140109,Quambatook,215031401,Gannawarra,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,92.01210785,V2,PHN205,Murray,Gannawarra,22250,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7646,3540,CANNIE,VIC,143.45008,-35.89277,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.7545959,143.4441754,21503140109,Quambatook,215031401,Gannawarra,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,94.95594788,V2,PHN205,Murray,Gannawarra,22250,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7647,3540,NINYEUNOOK,VIC,143.45008,-35.89277,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.9573887,143.421335,21503140109,Quambatook,215031401,Gannawarra,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,94.95594788,V2,PHN205,Murray,Gannawarra,22250,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7648,3540,OAKVALE,VIC,143.45008,-35.89277,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.9300673,143.5432638,21503140109,Quambatook,215031401,Gannawarra,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,94.95594788,V2,PHN205,Murray,Gannawarra,22250,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7649,3540,QUAMBATOOK,VIC,143.45008,-35.89277,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.849937,143.5233295,21503140109,Quambatook,215031401,Gannawarra,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,94.95594788,V2,PHN205,Murray,Gannawarra,22250,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7650,3542,COKUM,VIC,143.406398,-35.700788,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.7546836,143.2568631,21503140108,Tittybong,215031401,Gannawarra,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,98.79094696,V2,PHN205,Murray,Buloke,21270,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7651,3542,LALBERT,VIC,143.406398,-35.700788,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.6732662,143.3740654,21503140108,Tittybong,215031401,Gannawarra,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,98.79094696,V2,PHN205,Murray,Buloke,21270,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
20885,3542,TITTYBONG,VIC,143.363426,-35.75270861,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.7527,143.363,21503140108,Tittybong,215031401,Gannawarra,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,90.57585144,V2,PHN205,Murray,Buloke,21270,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7652,3542,TITYBONG,VIC,143.406398,-35.700788,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.7527007,143.3634186,21503140108,Tittybong,215031401,Gannawarra,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,98.79094696,V2,PHN205,Murray,Buloke,21270,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
20886,3544,CHINANGIN,VIC,143.1754083,-35.51717216,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.5235843,143.1831744,21503140506,Ultima East,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,69.93228912,V2,PHN205,Murray,Buloke,21270,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7653,3544,GOWANFORD,VIC,143.14445,-35.487989,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.4191942,143.1922414,21503140506,Ultima East,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,62.18706894,V2,PHN205,Murray,Buloke,21270,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
20887,3544,MURNUNGIN,VIC,143.2411218,-35.61436535,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.6506681,143.2859904,21503140506,Ultima East,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,92.81890869,V2,PHN205,Murray,Buloke,21270,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
20888,3544,SPRINGFIELD,VIC,143.1143327,-35.57476437,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.5747,143.114,21503140506,Ultima East,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,68.67304993,V2,PHN205,Murray,Buloke,21270,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7654,3544,ULTIMA,VIC,143.14445,-35.487989,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.4743019,143.2608146,21503140506,Ultima East,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,62.18706894,V2,PHN205,Murray,Buloke,21270,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
20889,3544,ULTIMA EAST,VIC,143.3741381,-35.43230862,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.4398974,143.4032942,21503140506,Ultima East,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,62.18706894,V2,PHN205,Murray,Buloke,21270,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7655,3544,WAITCHIE,VIC,143.14445,-35.487989,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.3723473,143.1291611,21503140506,Ultima East,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,62.18706894,V2,PHN205,Murray,Buloke,21270,Mallee,Rural,25604,Murray Plains (Northern Victoria),,,
7656,3546,BOLTON,VIC,142.850456,-35.060163,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-34.967947,142.8799207,21503140513,Manangatang,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,59.82652283,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
7657,3546,CHINKAPOOK,VIC,142.850456,-35.060163,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.1909919,142.9480585,21503140513,Manangatang,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,59.82652283,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
7658,3546,COCAMBA,VIC,142.850456,-35.060163,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.1169363,142.8945483,21503140513,Manangatang,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,59.82652283,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
20890,3546,GERAHMIN,VIC,142.79978,-35.17251379,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.1725068,142.7997774,21503140513,Manangatang,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,59.82652283,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
7659,3546,MANANGATANG,VIC,142.850456,-35.060163,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.044592,142.8825176,21503140513,Manangatang,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,59.82652283,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
7660,3546,TUROAR,VIC,142.850456,-35.060163,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-35.1546104,143.1350595,21503140513,Manangatang,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,59.82652283,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
7661,3546,WINNAMBOOL,VIC,142.850456,-35.060163,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-34.9605247,142.7675567,21503140513,Manangatang,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,59.82652283,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
7662,3549,ANNUELLO,VIC,142.820973,-34.766049,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-34.9069376,142.8676911,21503140507,Wemen,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,67.74641418,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
7663,3549,BANNERTON,VIC,142.820973,-34.766049,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-34.6792687,142.8430709,21503140507,Wemen,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,67.74641418,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
7664,3549,HAPPY VALLEY,VIC,142.820973,-34.766049,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-34.6630957,142.7185075,21503140507,Wemen,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,67.74641418,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
7665,3549,LIPAROO,VIC,142.820973,-34.766049,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-34.7834895,142.5563713,21503140507,Wemen,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,67.74641418,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
7666,3549,ROBINVALE,VIC,142.820973,-34.766049,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-34.5885119,142.777553,21503140507,Wemen,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,67.74641418,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
20891,3549,ROBINVALE IRRIGATION DISTRICT SECTION B,VIC,142.789595,-34.612077,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-34.6175,142.784722,21503140507,Wemen,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,67.74641418,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
20892,3549,ROBINVALE IRRIGATION DISTRICT SECTION C,VIC,142.730687,-34.626246,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-34.620833,142.729167,21503140507,Wemen,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,70.76115417,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
20893,3549,ROBINVALE IRRIGATION DISTRICT SECTION D,VIC,142.75566,-34.636393,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-34.637778,142.756944,21503140507,Wemen,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,66.19297791,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
20894,3549,ROBINVALE IRRIGATION DISTRICT SECTION E,VIC,142.759585,-34.664554,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-34.665556,142.758611,21503140507,Wemen,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,76.83159637,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
7667,3549,TOL TOL,VIC,142.820973,-34.766049,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-34.649784,142.8473788,21503140507,Wemen,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,67.74641418,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
20895,3549,WANDOWN,VIC,142.9427595,-34.82232378,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-34.8223212,142.9427616,21503140507,Wemen,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,67.74641418,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
7668,3549,WEMEN,VIC,142.820973,-34.766049,Delivery Area,Delivery Area,21503,Murray River - Swan Hill,215,North West,R3,Updated 6-Feb-2020,-34.77225,142.6523403,21503140507,Wemen,215031405,Swan Hill Surrounds,21704,Warrnambool,217,Warrnambool and South West,3,22,Outer Regional Australia,5,5,Mallee,67.74641418,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,24904,Mildura (Northern Victoria),,,
7685,3551,ARNOLD,VIC,144.457937,-36.78137,Delivery Area,Delivery Area,21601,Campaspe,216,Shepparton,R3,Updated 6-Feb-2020,-36.6723618,143.8186485,21601141003,Toolleen,216011410,Rushworth,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Bendigo,188.7835846,V2,PHN206,Western Victoria,Mount Alexander,25430,Nicholls,Rural,27308,Ripon (Western Victoria),,,
7686,3551,ARNOLD WEST,VIC,144.457937,-36.78137,Delivery Area,Delivery Area,21601,Campaspe,216,Shepparton,R3,Updated 6-Feb-2020,-36.6848161,143.7816296,21601141003,Toolleen,216011410,Rushworth,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Bendigo,188.7835846,V2,PHN206,Western Victoria,Mount Alexander,25430,Nicholls,Rural,27308,Ripon (Western Victoria),,,
7687,3551,ASCOT,VIC,144.457937,-36.78137,Delivery Area,Delivery Area,21601,Campaspe,216,Shepparton,R3,Updated 6-Feb-2020,-36.711109,144.332462,21601141003,Toolleen,216011410,Rushworth,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Bendigo,188.7835846,V2,PHN206,Western Victoria,Mount Alexander,25430,Nicholls,Rural,27308,Ripon (Western Victoria),,,
7688,3551,AXE CREEK,VIC,144.457937,-36.78137,Delivery Area,Delivery Area,21601,Campaspe,216,Shepparton,R3,Updated 6-Feb-2020,-36.8363648,144.3938706,21601141003,Toolleen,216011410,Rushworth,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Bendigo,188.7835846,V2,PHN206,Western Victoria,Mount Alexander,25430,Nicholls,Rural,27308,Ripon (Western Victoria),,,
7689,3551,AXEDALE,VIC,144.457937,-36.78137,Delivery Area,Delivery Area,21601,Campaspe,216,Shepparton,R3,Updated 6-Feb-2020,-36.7768707,144.5040073,21601141003,Toolleen,216011410,Rushworth,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Bendigo,188.7835846,V2,PHN206,Western Victoria,Mount Alexander,25430,Nicholls,Rural,27308,Ripon (Western Victoria),,,
7690,3551,BAGSHOT,VIC,144.457937,-36.78137,Delivery Area,Delivery Area,21601,Campaspe,216,Shepparton,R3,Updated 6-Feb-2020,-36.6736721,144.3870348,21601141003,Toolleen,216011410,Rushworth,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Bendigo,188.7835846,V2,PHN206,Western Victoria,Mount Alexander,25430,Nicholls,Rural,27308,Ripon (Western Victoria),,,
7691,3551,BAGSHOT NORTH,VIC,144.457937,-36.78137,Delivery Area,Delivery Area,21601,Campaspe,216,Shepparton,R3,Updated 6-Feb-2020,-36.599462,144.4263487,21601141003,Toolleen,216011410,Rushworth,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Bendigo,188.7835846,V2,PHN206,Western Victoria,Mount Alexander,25430,Nicholls,Rural,27308,Ripon (Western Victoria),,,
7693,3551,CORNELLA,VIC,144.457937,-36.78137,Delivery Area,Delivery Area,21601,Campaspe,216,Shepparton,R3,Updated 6-Feb-2020,-36.7126769,144.7723228,21601141003,Toolleen,216011410,Rushworth,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Bendigo,188.7835846,V2,PHN206,Western Victoria,Mount Alexander,25430,Nicholls,Rural,27308,Ripon (Western Victoria),,,
20896,3551,CREEK VIEW,VIC,144.6456354,-36.59845103,Delivery Area,Delivery Area,21601,Campaspe,216,Shepparton,R3,Updated 6-Feb-2020,-36.6975,144.328,21601141003,Toolleen,216011410,Rushworth,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Bendigo,188.7835846,V2,PHN206,Western Victoria,Mount Alexander,25430,Nicholls,Rural,27308,Ripon (Western Victoria),,,
7694,3551,EMU CREEK,VIC,144.457937,-36.78137,Delivery Area,Delivery Area,21601,Campaspe,216,Shepparton,R3,Updated 6-Feb-2020,-36.8485227,144.3521811,21601141003,Toolleen,216011410,Rushworth,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Bendigo,188.7835846,V2,PHN206,Western Victoria,Mount Alexander,25430,Nicholls,Rural,27308,Ripon (Western Victoria),,,
7695,3551,EPPALOCK,VIC,144.457937,-36.78137,Delivery Area,Delivery Area,21601,Campaspe,216,Shepparton,R3,Updated 6-Feb-2020,-36.8512465,144.4561033,21601141003,Toolleen,216011410,Rushworth,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Bendigo,188.7835846,V2,PHN206,Western Victoria,Mount Alexander,25430,Nicholls,Rural,27308,Ripon (Western Victoria),,,
7696,3551,EPSOM,VIC,144.457937,-36.78137,Delivery Area,Delivery Area,21601,Campaspe,216,Shepparton,R3,Updated 6-Feb-2020,-36.7,144.316667,21601141003,Toolleen,216011410,Rushworth,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Bendigo,188.7835846,V2,PHN206,Western Victoria,Mount Alexander,25430,Nicholls,Rural,27308,Ripon (Western Victoria),,,
7697,3551,HUNTLY,VIC,144.457937,-36.78137,Delivery Area,Delivery Area,21601,Campaspe,216,Shepparton,R3,Updated 6-Feb-2020,-36.664933,144.3289536,21601141003,Toolleen,216011410,Rushworth,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Bendigo,188.7835846,V2,PHN206,Western Victoria,Mount Alexander,25430,Nicholls,Rural,27308,Ripon (Western Victoria),,,
